2015-10-27T17:40:13.428789Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:13.572971Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:14.148752Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:14.580706Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:15.012746Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:15.156977Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:15.300746Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:15.444772Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:16.164819Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:16.308859Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:16.596786Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:16.885189Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:17.029262Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:17.172791Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:17.316963Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:17.605040Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:17.748757Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:19.044843Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:19.188764Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:20.917345Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:21.060816Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:21.636807Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:21.780755Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:40:22.503034Z|Cposition|359.9901
2015-10-27T17:40:22.646776Z|Cposition|359.9902
2015-10-27T17:41:09.326627Z|Zposition|12.87825
2015-10-27T17:41:09.470778Z|Zposition|12.87824
2015-10-27T17:41:11.630595Z|Zposition|12.87825
2015-10-27T17:41:11.774841Z|Zposition|12.87824
2015-10-27T17:41:12.212936Z|Zposition|12.87825
2015-10-27T17:41:12.354873Z|Zposition|12.87824
2015-10-27T17:41:12.494900Z|Zposition|12.87825
2015-10-27T17:41:12.638732Z|Zposition|12.87824
2015-10-27T17:41:12.926628Z|Zposition|12.87825
2015-10-27T17:41:13.358887Z|Zposition|12.87824
2015-10-27T17:41:13.646780Z|Zposition|12.87825
2015-10-27T17:41:14.654713Z|Zposition|12.87824
2015-10-27T17:41:14.798675Z|Zposition|12.87825
2015-10-27T17:41:16.670922Z|Zposition|12.87824
2015-10-27T17:41:16.814714Z|Zposition|12.87825
2015-10-27T17:41:18.254784Z|Zposition|12.87824
2015-10-27T17:41:18.402584Z|Zposition|12.87825
2015-10-27T17:41:43.466797Z|Cposition|359.9901
2015-10-27T17:41:43.614928Z|Cposition|359.9902
2015-10-27T17:41:52.536976Z|path_pos|-1.3487800000 -3.0668900000 0.2217500000
2015-10-27T17:41:52.681400Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:08.845415Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
2015-10-27T17:42:08.988860Z|path_pos|-1.3487900000 -3.0668900000 0.2217500000
2015-10-27T17:42:09.708550Z|path_pos|-1.3487900000 -3.0668900000 0.2217600000
